num_samples,node_positions,node_rssi,node_noise,node_states,jammer_position,jammer_power,jammer_gain,pl_exp,sigma,node_placement
36,"[[0.0, 0.0], [188.5, 0.0], [377.0, 0.0], [565.5, 0.0], [754.0, 0.0], [942.5, 0.0], [1131.0, 0.0], [0.0, 188.5], [188.5, 188.5], [377.0, 188.5], [565.5, 188.5], [754.0, 188.5], [942.5, 188.5], [1131.0, 188.5], [0.0, 377.0], [188.5, 377.0], [377.0, 377.0], [565.5, 377.0], [754.0, 377.0], [942.5, 377.0], [1131.0, 377.0], [0.0, 565.5], [188.5, 565.5], [377.0, 565.5], [565.5, 565.5], [754.0, 565.5], [942.5, 565.5], [1131.0, 565.5], [0.0, 754.0], [188.5, 754.0], [377.0, 754.0], [565.5, 754.0], [754.0, 754.0], [942.5, 754.0], [1131.0, 754.0], [0.0, 942.5]]","[-71.3959783460586, -68.43906605838082, -62.193678778306456, -62.178340864058214, -66.01531738251916, -64.01797438543423, -72.14251783770604, -65.02260575368784, -70.02699603018716, -61.377312075941894, -62.85859271480317, -65.16786660053127, -60.62790196217516, -67.86550078887306, -63.54018835897834, -66.86084865175391, -67.86407281996793, -69.45920206824165, -71.6950701436924, -66.56596356441297, -69.42254164657366, -68.27719149431015, -64.52115859837367, -70.15305528688002, -79.78214309268702, -80.0, -77.02931436499095, -64.3665854619161, -66.88489743074123, -65.31371742068355, -75.90251056564898, -80.0, -80.0, -74.81509950043439, -75.36120485398722, -70.33886865567155]","[-63.62490218118431, -68.45397182039507, -64.90015254102607, -65.17551704167238, -68.65571326377703, -58.94436896225666, -64.82765243473754, -65.15706715620183, -61.04309666052682, -65.4515550586566, -59.57977677047663, -62.42591247497327, -62.319627297337156, -60.64163755425176, -62.208148952208724, -63.54261473527751, -59.23837037999143, -66.12442757341783, -61.80228410661279, -61.642359811967005, -65.79495504602745, -64.60263293945391, -56.46044171232717, -59.65300546809797, -60.33085744330856, -55.66329492742055, -59.31247679048205, -59.65758117789143, -62.68593745349037, -59.47931863244211, -52.3661308678874, -51.132922179700195, -50.665312694753226, -54.96139594130678, -54.25879732710219, -59.6081247996728]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[677.152554356681, 1104.5693457980976]",33,4,2.2664353039642178,2.4415440818149006,rectangle
37,"[[0.0, 0.0], [238.66666666666666, 0.0], [477.3333333333333, 0.0], [716.0, 0.0], [954.6666666666666, 0.0], [1193.3333333333333, 0.0], [1432.0, 0.0], [0.0, 238.66666666666666], [238.66666666666666, 238.66666666666666], [477.3333333333333, 238.66666666666666], [716.0, 238.66666666666666], [954.6666666666666, 238.66666666666666], [1193.3333333333333, 238.66666666666666], [1432.0, 238.66666666666666], [0.0, 477.3333333333333], [238.66666666666666, 477.3333333333333], [477.3333333333333, 477.3333333333333], [716.0, 477.3333333333333], [954.6666666666666, 477.3333333333333], [1193.3333333333333, 477.3333333333333], [1432.0, 477.3333333333333], [0.0, 716.0], [238.66666666666666, 716.0], [477.3333333333333, 716.0], [716.0, 716.0], [954.6666666666666, 716.0], [1193.3333333333333, 716.0], [1432.0, 716.0], [0.0, 954.6666666666666], [238.66666666666666, 954.6666666666666], [477.3333333333333, 954.6666666666666], [716.0, 954.6666666666666], [954.6666666666666, 954.6666666666666], [1193.3333333333333, 954.6666666666666], [1432.0, 954.6666666666666], [0.0, 1193.3333333333333], [238.66666666666666, 1193.3333333333333]]","[-74.03335385269845, -78.81878337845038, -78.52654422350255, -75.97173636989312, -75.90234912449215, -51.67751906847878, -60.44679550478601, -73.5335530039983, -60.60217808311569, -73.83777587331257, -75.43241832780126, -63.85825679182257, -74.86991278425054, -71.78084657828249, -67.31488912008902, -80.0, -80.0, -76.16051684910593, -58.57684278540547, -72.36372697172592, -61.93344863372942, -60.36207216983453, -75.19016261113292, -79.61561455970187, -77.51365635615556, -68.89462592787137, -76.29204241722022, -67.38326149955819, -69.07742153530359, -75.33449220675689, -59.164982815870076, -76.29532658876606, -64.49101923038053, -66.77173122848444, -72.90556494175937, -68.12457983136636, -66.07809781033245]","[-61.95575832544624, -59.671912480266755, -66.49657767629864, -69.50379106016445, -58.49774195813295, -73.59476016280647, -68.96549736950499, -60.88749829304173, -54.243591781683264, -64.45009805033224, -67.00698030940627, -63.99046076384151, -61.46451809462488, -61.467280653159754, -57.88608158108728, -64.24634779377597, -55.31832303249032, -62.79872832446057, -65.94925491055376, -58.9960147631209, -57.818041560357436, -66.13012408701522, -60.16038542560483, -60.85892377561471, -51.46915772795738, -65.13274780117636, -66.14342717964237, -61.244213399054594, -51.21957786447757, -60.9925847777298, -52.17321458684489, -53.49448947046915, -61.31422237111333, -52.525428788077626, -59.32295457941148, -56.640688971063454, -44.05065228462648]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[484.02181015339846, 1382.0094261563909]",36,2,2.2018742322536524,5.000526645924408,rectangle
21,"[[0.0, 0.0], [141.0, 0.0], [282.0, 0.0], [423.0, 0.0], [564.0, 0.0], [0.0, 141.0], [141.0, 141.0], [282.0, 141.0], [423.0, 141.0], [564.0, 141.0], [0.0, 282.0], [141.0, 282.0], [282.0, 282.0], [423.0, 282.0], [564.0, 282.0], [0.0, 423.0], [141.0, 423.0], [282.0, 423.0], [423.0, 423.0], [564.0, 423.0], [0.0, 564.0]]","[-53.53590205919523, -40.633078420649625, -52.0112031768269, -59.64472336798707, -58.70935893212596, -54.52533296247489, -54.74898204798509, -57.752946258565, -45.900301542599806, -67.2441497612071, -44.51530814123052, -42.29880064866941, -35.96995593971813, -55.069535403590464, -46.6456861237243, -49.12194619070725, -49.7885420832222, -46.01828888940779, -60.552170627710936, -56.40100512483187, -70.00356333942827]","[-67.70150250194857, -62.843881926097765, -50.62659951074366, -44.728833629946735, -57.89027371209854, -59.37585926566708, -51.48782867248202, -48.774373919510566, -51.1119886658783, -60.481152551299466, -58.546867867499934, -52.24129214433595, -52.016416049491866, -64.90510239105019, -55.57860404880046, -49.10170821048921, -52.9982074572205, -47.41514647245797, -57.26971491986731, -48.746228756131046, -58.09193946235604]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[913.9271645446148, 500.1043023200704]",39,3,2.288689242062451,5.741416257680006,rectangle
30,"[[0.0, 0.0], [231.6, 0.0], [463.2, 0.0], [694.8, 0.0], [926.4, 0.0], [1158.0, 0.0], [0.0, 231.6], [231.6, 231.6], [463.2, 231.6], [694.8, 231.6], [926.4, 231.6], [1158.0, 231.6], [0.0, 463.2], [231.6, 463.2], [463.2, 463.2], [694.8, 463.2], [926.4, 463.2], [1158.0, 463.2], [0.0, 694.8], [231.6, 694.8], [463.2, 694.8], [694.8, 694.8], [926.4, 694.8], [1158.0, 694.8], [0.0, 926.4], [231.6, 926.4], [463.2, 926.4], [694.8, 926.4], [926.4, 926.4], [1158.0, 926.4]]","[-73.01308333453973, -65.4883597055391, -57.89536712661295, -79.40671655959966, -77.0485297800387, -80.0, -62.96378501162644, -49.81966041960884, -80.0, -73.00213501204524, -73.74253409003418, -53.928224280080386, -64.525185720757, -53.82914555755918, -77.59928943120498, -62.98042360390817, -80.0, -77.60700299354956, -74.14628430842237, -66.37499131679515, -76.08485080927446, -58.221776000251474, -80.0, -75.81456376466387, -73.87607180447998, -72.05339257737012, -69.7851318913795, -79.4044127718409, -80.0, -80.0]","[-64.82647553024425, -76.8733134223495, -61.64256811973416, -62.972951593790256, -48.901253144636215, -47.94486949603155, -67.85298001661866, -60.46829958660019, -59.61989898120513, -48.19957612630357, -54.853040512403986, -49.41285506608624, -64.09318302551608, -55.63281267727905, -68.84932972152617, -50.419807094075495, -56.00641270322798, -35.9677473624102, -69.43896376320774, -60.18495756484125, -65.92647269194069, -55.88160885240689, -49.22763181448226, -48.46517079822089, -68.7689272287456, -67.81084261931917, -58.632414042361475, -60.08010813250938, -57.256329575755736, -55.28826229617921]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1469.2772558457089, 382.2246867665467]",36,0,2.146873905283921,5.811323953328863,rectangle
28,"[[0.0, 0.0], [278.8, 0.0], [557.6, 0.0], [836.4000000000001, 0.0], [1115.2, 0.0], [1394.0, 0.0], [0.0, 278.8], [278.8, 278.8], [557.6, 278.8], [836.4000000000001, 278.8], [1115.2, 278.8], [1394.0, 278.8], [0.0, 557.6], [278.8, 557.6], [557.6, 557.6], [836.4000000000001, 557.6], [1115.2, 557.6], [1394.0, 557.6], [0.0, 836.4000000000001], [278.8, 836.4000000000001], [557.6, 836.4000000000001], [836.4000000000001, 836.4000000000001], [1115.2, 836.4000000000001], [1394.0, 836.4000000000001], [0.0, 1115.2], [278.8, 1115.2], [557.6, 1115.2], [836.4000000000001, 1115.2]]","[-80.0, -80.0, -71.33898205743006, -80.0, -77.29720764861543, -80.0, -80.0, -80.0, -80.0, -76.89123043749763, -80.0, -77.8124193901161, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -75.76845250175282, -80.0, -80.0, -75.93606622274505, -80.0, -80.0, -80.0, -80.0]","[-50.94575443023294, -59.56024105136635, -47.15761659613979, -51.95225163576197, -61.289184700346254, -49.38271267428762, -53.665553732922234, -46.75854189900703, -47.580087056426734, -44.96802628706696, -41.85019689958665, -48.003267284648075, -48.53528058310165, -34.86146571722006, -46.404578848972946, -41.846648272447375, -46.591604791942956, -50.961352764469545, -45.14594914222512, -41.20677570471688, -34.79420784925487, -41.62017093580638, -39.939957557740556, -46.54889553855394, -42.940609654775024, -32.90142574920925, -24.8028923341395, -42.83862867637697]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[502.9526831534538, 1168.4825104126774]",49,4,2.322543232420402,4.627437344221961,rectangle
50,"[[0.0, 0.0], [113.28571428571429, 0.0], [226.57142857142858, 0.0], [339.8571428571429, 0.0], [453.14285714285717, 0.0], [566.4285714285714, 0.0], [679.7142857142858, 0.0], [793.0, 0.0], [0.0, 113.28571428571429], [113.28571428571429, 113.28571428571429], [226.57142857142858, 113.28571428571429], [339.8571428571429, 113.28571428571429], [453.14285714285717, 113.28571428571429], [566.4285714285714, 113.28571428571429], [679.7142857142858, 113.28571428571429], [793.0, 113.28571428571429], [0.0, 226.57142857142858], [113.28571428571429, 226.57142857142858], [226.57142857142858, 226.57142857142858], [339.8571428571429, 226.57142857142858], [453.14285714285717, 226.57142857142858], [566.4285714285714, 226.57142857142858], [679.7142857142858, 226.57142857142858], [793.0, 226.57142857142858], [0.0, 339.8571428571429], [113.28571428571429, 339.8571428571429], [226.57142857142858, 339.8571428571429], [339.8571428571429, 339.8571428571429], [453.14285714285717, 339.8571428571429], [566.4285714285714, 339.8571428571429], [679.7142857142858, 339.8571428571429], [793.0, 339.8571428571429], [0.0, 453.14285714285717], [113.28571428571429, 453.14285714285717], [226.57142857142858, 453.14285714285717], [339.8571428571429, 453.14285714285717], [453.14285714285717, 453.14285714285717], [566.4285714285714, 453.14285714285717], [679.7142857142858, 453.14285714285717], [793.0, 453.14285714285717], [0.0, 566.4285714285714], [113.28571428571429, 566.4285714285714], [226.57142857142858, 566.4285714285714], [339.8571428571429, 566.4285714285714], [453.14285714285717, 566.4285714285714], [566.4285714285714, 566.4285714285714], [679.7142857142858, 566.4285714285714], [793.0, 566.4285714285714], [0.0, 679.7142857142858], [113.28571428571429, 679.7142857142858]]","[-80.0, -80.0, -72.56733858325643, -77.7209809169457, -79.25632468923146, -64.22151335385553, -55.979780042277525, -75.97976448959886, -76.15099998235466, -80.0, -59.59774148172576, -68.82824031678503, -73.35422436986036, -62.06702925545187, -60.26034146389325, -53.63500710951098, -77.79630533811181, -80.0, -77.45453518519508, -69.85402201934778, -63.21487618151697, -70.75064244855108, -64.2187929130975, -50.33528530897845, -80.0, -68.81855789701196, -77.53068301794332, -77.10686728600372, -69.88319843653647, -68.0074027989192, -55.04084719449874, -60.31596347257477, -67.55245084701235, -67.80130376577472, -63.70357761018634, -63.12098496134911, -61.62995900029834, -66.60271672387546, -76.51030804901593, -53.86461881019105, -70.82720890262026, -67.94295441455621, -65.99811273112873, -71.45642073075109, -52.422657341419914, -64.69008704966537, -69.55701889005313, -66.52922651457605, -62.92474503068017, -61.96128715292654]","[-60.869744426296336, -58.8638316138831, -68.12806829426614, -54.487154354733185, -61.76016396919012, -49.34799528119231, -57.1975202903125, -63.02939617692204, -57.862423604480696, -56.37088909710195, -60.87841573027035, -59.16724267162888, -56.9344928507082, -64.00086072637815, -64.47544980359265, -52.70652983121724, -62.41208472481679, -56.26033137465208, -59.62514041231046, -57.698689035635795, -66.61440186601713, -52.06226995680161, -56.044954412937564, -51.35722077077257, -56.58402615572434, -58.456507673297466, -61.72122033264493, -49.19414100017686, -68.93873912053114, -55.501462587526476, -60.51373953603023, -52.15692292841108, -61.68030009725836, -61.54050901077909, -61.361196656240715, -66.89927143182013, -55.10806072834123, -52.5003307561296, -59.01614792245666, -50.21969183078021, -52.3598220712916, -58.47547389075756, -57.69711000053162, -56.182517132319596, -45.328670204053964, -49.75544546259563, -57.933218628705596, -63.929510733624994, -58.42790872046231, -50.60181712542422]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[138.26125755810682, 1403.159628187048]",39,1,2.197013881563576,5.371041004638104,rectangle
29,"[[0.0, 0.0], [196.0, 0.0], [392.0, 0.0], [588.0, 0.0], [784.0, 0.0], [980.0, 0.0], [0.0, 196.0], [196.0, 196.0], [392.0, 196.0], [588.0, 196.0], [784.0, 196.0], [980.0, 196.0], [0.0, 392.0], [196.0, 392.0], [392.0, 392.0], [588.0, 392.0], [784.0, 392.0], [980.0, 392.0], [0.0, 588.0], [196.0, 588.0], [392.0, 588.0], [588.0, 588.0], [784.0, 588.0], [980.0, 588.0], [0.0, 784.0], [196.0, 784.0], [392.0, 784.0], [588.0, 784.0], [784.0, 784.0]]","[-80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -80.0, -68.6085931292316, -80.0, -80.0, -80.0, -80.0, -67.77164485393284, -65.75019866163373, -74.23530945646829, -80.0, -80.0, -80.0, -80.0, -80.0, -76.80519301372351, -80.0, -80.0, -80.0, -80.0, -80.0]","[-42.04653621435006, -49.994355258925935, -49.40939523869655, -52.52607870656081, -49.194273753413356, -50.5876132446984, -52.806798806767986, -42.58690962985058, -47.62055638438065, -49.02345114077549, -45.42253338286852, -57.223048716947346, -42.002007052199424, -45.29200256250726, -38.831508525918466, -45.42432946888156, -43.37394453236467, -51.30881554821186, -44.265565833779306, -39.93582694514228, -40.62270494954683, -40.32057838250385, -46.647396782194235, -50.56161356963096, -47.63104039481106, -36.85681664810326, -29.17645202533936, -34.91072166828931, -41.682989721703436]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[316.60581512114425, 898.3197426835198]",46,1,2.1865930226781995,4.505935599187124,rectangle
33,"[[0.0, 0.0], [135.0, 0.0], [270.0, 0.0], [405.0, 0.0], [540.0, 0.0], [675.0, 0.0], [0.0, 135.0], [135.0, 135.0], [270.0, 135.0], [405.0, 135.0], [540.0, 135.0], [675.0, 135.0], [0.0, 270.0], [135.0, 270.0], [270.0, 270.0], [405.0, 270.0], [540.0, 270.0], [675.0, 270.0], [0.0, 405.0], [135.0, 405.0], [270.0, 405.0], [405.0, 405.0], [540.0, 405.0], [675.0, 405.0], [0.0, 540.0], [135.0, 540.0], [270.0, 540.0], [405.0, 540.0], [540.0, 540.0], [675.0, 540.0], [0.0, 675.0], [135.0, 675.0], [270.0, 675.0]]","[-51.564906810219334, -48.305707970599904, -51.051806619082186, -52.54173151789668, -56.62354952713657, -56.39444840449742, -58.2468953503256, -54.42121448111808, -48.324296897250896, -56.72059432400265, -56.44017473970036, -52.47688820540144, -56.00371306222068, -51.78423696037261, -49.48455444846203, -46.76779583605643, -52.46327493663382, -57.08851773257695, -53.58503071889977, -62.42915114609577, -57.69713480104767, -59.63758573872806, -61.52665937788973, -60.47834226791881, -56.18354621543823, -52.894216117577, -58.07577662233949, -64.10692017640662, -69.97230991325537, -61.762083301372506, -65.78462014323173, -53.494119733191894, -64.97615927086852]","[-51.49351238848343, -46.60098055663244, -49.02614104043739, -47.736750603356235, -47.948234644399065, -44.25670025268077, -54.99735774370427, -51.994025727658986, -51.49120703255516, -47.489831250201924, -43.245303267750685, -43.07019557711601, -54.249117982184785, -56.41352479695213, -45.29293650561425, -45.567708868521905, -46.66573303379803, -43.62315364601608, -53.25844937483316, -48.79143945490068, -53.49211774232665, -47.319638630671065, -43.125701342518866, -48.66698448849537, -55.95691024095164, -53.92455518253635, -49.21848136996667, -54.74730417644886, -46.85207706261796, -47.14624189444645, -54.80197034390417, -58.076436315459866, -52.20003062010119]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[993.9971006959158, 114.98407301871433]",44,2,2.245656218666385,3.058713657310647,rectangle
71,"[[0.0, 0.0], [162.375, 0.0], [324.75, 0.0], [487.125, 0.0], [649.5, 0.0], [811.875, 0.0], [974.25, 0.0], [1136.625, 0.0], [1299.0, 0.0], [0.0, 162.375], [162.375, 162.375], [324.75, 162.375], [487.125, 162.375], [649.5, 162.375], [811.875, 162.375], [974.25, 162.375], [1136.625, 162.375], [1299.0, 162.375], [0.0, 324.75], [162.375, 324.75], [324.75, 324.75], [487.125, 324.75], [649.5, 324.75], [811.875, 324.75], [974.25, 324.75], [1136.625, 324.75], [1299.0, 324.75], [0.0, 487.125], [162.375, 487.125], [324.75, 487.125], [487.125, 487.125], [649.5, 487.125], [811.875, 487.125], [974.25, 487.125], [1136.625, 487.125], [1299.0, 487.125], [0.0, 649.5], [162.375, 649.5], [324.75, 649.5], [487.125, 649.5], [649.5, 649.5], [811.875, 649.5], [974.25, 649.5], [1136.625, 649.5], [1299.0, 649.5], [0.0, 811.875], [162.375, 811.875], [324.75, 811.875], [487.125, 811.875], [649.5, 811.875], [811.875, 811.875], [974.25, 811.875], [1136.625, 811.875], [1299.0, 811.875], [0.0, 974.25], [162.375, 974.25], [324.75, 974.25], [487.125, 974.25], [649.5, 974.25], [811.875, 974.25], [974.25, 974.25], [1136.625, 974.25], [1299.0, 974.25], [0.0, 1136.625], [162.375, 1136.625], [324.75, 1136.625], [487.125, 1136.625], [649.5, 1136.625], [811.875, 1136.625], [974.25, 1136.625], [1136.625, 1136.625]]","[-65.7788153932596, -65.07494632632131, -73.36217022749942, -68.76729464289635, -69.058979359114, -69.16722624523585, -67.96540711656063, -61.544395453478316, -68.53348520509442, -63.015705093277155, -70.98458560000387, -58.085188152916245, -69.87790243776189, -59.246944333317096, -70.8851446493536, -73.05293985038327, -71.65340428008682, -70.68752916138907, -58.151586173873945, -69.33664100995131, -66.34120742224698, -69.23567590138644, -65.89014535680444, -68.60825651154873, -71.31773178404109, -76.99199952555233, -66.52412326571121, -64.80856308738724, -61.1462458452528, -65.05229575182103, -63.873595623117524, -74.4025468043287, -70.76799767836704, -70.5905736289082, -75.49051915192697, -80.0, -63.77934617817755, -70.5446610323726, -70.81710007469948, -69.73005956326932, -60.84716007630713, -71.66858129958386, -76.3413162614024, -77.87826914091164, -68.17687432491103, -71.85131715160176, -66.5766870467582, -71.14652752245865, -72.41931482227785, -80.0, -70.57716317959662, -80.0, -77.4268556113195, -80.0, -68.04183265616528, -62.27994062779027, -71.24669473197008, -65.69755208959114, -77.04581674515848, -70.9183685791547, -73.71165700599072, -80.0, -80.0, -65.56303120622012, -68.03824691749112, -76.04952174781901, -75.84053875856154, -71.08726481835772, -77.0809697339071, -80.0, -80.0]","[-64.37394399099487, -69.66821527546885, -66.37547369837053, -70.26981191322457, -69.95613602431857, -62.597624689525766, -61.63013932157807, -66.41686673166797, -62.4700663435589, -73.74097295904207, -68.2156250184284, -61.09669830417932, -69.37524868427306, -56.77844973452444, -65.05600261213746, -67.01610636575775, -61.6550422255296, -65.03933727596664, -69.26566543831092, -63.5605302121604, -63.35930532500996, -65.50832907957079, -63.258513021552616, -63.62633180494363, -62.492671658061106, -64.06142258092778, -69.16320482047686, -57.86982007342971, -69.48527965808998, -56.41871222719502, -61.46456498658467, -64.46974631028633, -65.90020347413018, -58.46783780840255, -62.50389399951557, -60.67617433482092, -70.64609926610325, -61.72984956199333, -58.5626092780673, -60.05604557018394, -55.22502085105649, -57.73650831324636, -54.84714569404253, -51.737117332835105, -50.540603256270344, -71.32861670157283, -62.61816020479574, -60.07755670870934, -65.67187247597795, -59.566897790689914, -58.46235456274293, -52.46877114677834, -50.74299082524241, -48.20044727733286, -64.701859660083, -61.325089827691706, -63.88026422124355, -61.7990124351016, -55.28113076954507, -52.19492351637339, -49.77026765254039, -52.431186250140925, -46.00674426351763, -61.655786510250294, -63.625067681905854, -59.81042579974003, -59.04000507310187, -49.44787685359201, -51.95488939215278, -49.498555601406444, -39.4391499060728]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[1219.5845412913498, 1246.4646469500165]",46,3,2.6194790212468027,3.1094525084875277,rectangle
15,"[[0.0, 0.0], [365.6666666666667, 0.0], [731.3333333333334, 0.0], [1097.0, 0.0], [0.0, 365.6666666666667], [365.6666666666667, 365.6666666666667], [731.3333333333334, 365.6666666666667], [1097.0, 365.6666666666667], [0.0, 731.3333333333334], [365.6666666666667, 731.3333333333334], [731.3333333333334, 731.3333333333334], [1097.0, 731.3333333333334], [0.0, 1097.0], [365.6666666666667, 1097.0], [731.3333333333334, 1097.0]]","[-79.93404223682157, -75.83147362808684, -77.78603629483212, -77.81103085040797, -76.37087371901042, -69.71977351834501, -75.35588451629383, -80.0, -78.64249288024419, -71.84671957121945, -80.0, -80.0, -80.0, -80.0, -80.0]","[-53.62789377495925, -56.792166924404015, -50.55139003578076, -44.70699746499381, -50.09171796342837, -46.72383816387622, -47.113237214589596, -38.56024450995862, -47.22404545405439, -47.371714884712475, -43.04989833463157, -39.576217082678056, -48.57991655577333, -49.832033324874665, -37.735939915539156]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1233.6990550422788, 1431.1561654472484]",47,0,2.0191236739684637,3.861105370584983,rectangle
40,"[[0.0, 0.0], [228.0, 0.0], [456.0, 0.0], [684.0, 0.0], [912.0, 0.0], [1140.0, 0.0], [1368.0, 0.0], [0.0, 228.0], [228.0, 228.0], [456.0, 228.0], [684.0, 228.0], [912.0, 228.0], [1140.0, 228.0], [1368.0, 228.0], [0.0, 456.0], [228.0, 456.0], [456.0, 456.0], [684.0, 456.0], [912.0, 456.0], [1140.0, 456.0], [1368.0, 456.0], [0.0, 684.0], [228.0, 684.0], [456.0, 684.0], [684.0, 684.0], [912.0, 684.0], [1140.0, 684.0], [1368.0, 684.0], [0.0, 912.0], [228.0, 912.0], [456.0, 912.0], [684.0, 912.0], [912.0, 912.0], [1140.0, 912.0], [1368.0, 912.0], [0.0, 1140.0], [228.0, 1140.0], [456.0, 1140.0], [684.0, 1140.0], [912.0, 1140.0]]","[-80.0, -72.36374109740423, -67.86534601964189, -61.53047404925839, -64.94395498446177, -56.54790770698854, -67.64264947111407, -73.4002429648618, -80.0, -78.98719441772924, -74.98765799836522, -73.04826115950172, -63.14755440153051, -61.54457214367273, -80.0, -78.09272599046989, -73.99833784518869, -70.44424795300141, -55.570218709006156, -65.0493200142982, -62.197913419921285, -71.32998457105072, -69.47727349244613, -64.00613151843126, -66.54650925145984, -62.73563330785546, -59.72240569339811, -57.99576782372312, -64.47920109617847, -70.26374537108762, -63.86224898602967, -71.09094685122054, -58.79636351213493, -63.50400173033256, -66.0704295757185, -61.33195141854264, -65.920057085011, -66.97470854661591, -62.065580728583626, -57.36562951403306]","[-57.27348574049182, -59.738477191768304, -57.15174951639356, -55.85787282349052, -65.09907626214235, -61.59751921867421, -62.2723404789044, -60.562822681811156, -61.44510129096148, -65.49247803172665, -69.37157710651377, -59.90692153989998, -63.27751804680257, -54.52133309643342, -55.31953557196517, -58.57216434553844, -51.43908586245759, -58.171313651010834, -59.79300366339732, -60.54887262109196, -65.93338769018973, -57.795096060853616, -50.290295979938804, -53.607330550373376, -60.68630497592049, -55.34752304587538, -59.85714341197834, -57.5031282076387, -47.70842025906627, -51.25580020303954, -52.89096766325311, -53.836433411050464, -55.743611510118455, -57.79887106750628, -61.31412466876622, -47.50286896003694, -9.636779298714362, -48.66528899084544, -55.74206336823839, -56.19111584410628]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[218.90729934925358, 1140.1727883950557]",30,3,2.0354401019955617,3.7662427945205144,rectangle
